time,Sensor_alpha,Sensor_beta,Sensor_gamma,Sensor_alpha_plus,Sensor_beta_plus,Sensor_gamma_plus,Insect,Species,s_Diptera,s_Hymenoptera,s_Lepidoptera
21.1,-108.21107861948414,44.493592903255085,38.174267712660125,-59.19963589619404,75.17483222098485,152.12786524482823,1,Hymenoptera,0,1,0
15.65,130.0531342843031,-129.56145459639225,-57.59956360887239,107.69344039631386,-9.46573879788327,-53.26392640873213,0,Lepidoptera,0,0,1
21.283333333333335,-27.998172892138346,214.17300913942,-268.8359677625322,206.7185912803919,-206.31268011297675,90.82052715527932,2,Diptera,1,0,0
4.033333333333333,126.52285628082824,-21.28670612447312,-107.67604939140638,-202.80357094671527,-134.48297927628104,0.3874452680522985,1,Hymenoptera,0,1,0
23.416666666666668,-72.68725478227017,298.9383867889321,-100.93425599334078,12.036733470170446,-37.61315422162183,21.68057822942121,2,Diptera,1,0,0
19.766666666666666,101.32335791211456,73.62867986817365,-31.332908723438475,-88.78662813952201,-2.7370407249095363,118.25916900427444,0,Lepidoptera,0,0,1
19.966666666666665,-30.61038772677014,144.810603127358,50.45414313859871,70.89968796432412,166.87637424348597,-170.68401804733486,0,Lepidoptera,0,0,1
19.933333333333334,11.092814085308,-70.80486638216841,102.19245121809796,174.61662362059548,78.5708348291978,-47.14086455890981,0,Lepidoptera,0,0,1
20.933333333333334,106.00833313400892,163.39862837898275,30.11344601916368,-40.722059515614895,57.925141496859545,91.78486958039385,0,Lepidoptera,0,0,1
16.1,-40.4815933991039,124.92769306761912,-3.212599806028882,-130.9263458901476,-21.56728366822199,41.35504574620559,1,Hymenoptera,0,1,0
21.783333333333335,12.103048071168615,-38.79977901833187,65.0348854482764,-5.719198661685399,103.74167969329108,-85.86862163605964,1,Hymenoptera,0,1,0
20.9,-84.74895708922598,-0.9142165287317816,-63.59554212002452,19.18296524018679,70.88847781272003,77.55117346250728,0,Lepidoptera,0,0,1
20.2,-19.191135708114206,-169.37484242794784,-126.26161202273612,108.24647568727342,8.817735507295643,96.44723937716746,0,Lepidoptera,0,0,1
21.916666666666668,14.502829847583696,-240.67198941349025,174.63519731076354,-33.655227351169614,-70.25895942829938,116.2395650630076,1,Hymenoptera,0,1,0
21.1,9.666630293920903,54.55979964187947,56.68921778231818,65.55658380076335,7.06015433432017,31.79395277101224,0,Lepidoptera,0,0,1
20.1,68.53637711135865,148.90068915419954,42.70508272364491,-24.7700656799152,-101.25991578256952,62.44169898064078,0,Lepidoptera,0,0,1
21.55,-179.76132403775446,-15.169977427154391,-164.5707608434396,-14.061939302844738,114.77366771150665,-81.15405816469305,1,Hymenoptera,0,1,0
19.616666666666667,-129.1519312313158,43.37944074392888,32.29528913162491,18.4427238947518,9.260954189393171,-0.3251726113137234,0,Lepidoptera,0,0,1
21.016666666666666,-91.3826064166919,-65.44843875400672,-100.09523065625328,-59.7582842288154,-48.94811113171812,33.13695136652597,1,Hymenoptera,0,1,0
22.933333333333334,8.955004550491335,-96.8142361845227,-56.51305862939688,3.386603596805437,5.605813224692701,31.53779069983898,0,Lepidoptera,0,0,1
22.216666666666665,82.58954942924895,130.47281087290403,-114.52969057840224,-31.967026656599185,-77.70576030711086,149.04828742324707,2,Diptera,1,0,0
22.866666666666667,-117.7863636306309,110.12751757030055,-68.46881345039282,-85.9972566076098,73.74384387577916,96.4724274212402,0,Lepidoptera,0,0,1
3.8833333333333333,109.67380848840445,-125.7404865841926,150.61843096807007,231.2903121339559,-81.90442114188093,-59.24511586789465,0,Lepidoptera,0,0,1
18.1,66.05606300946644,-144.17703437570498,-84.91785610745461,124.45055051491484,-93.1763167816895,10.15096852997068,0,Lepidoptera,0,0,1
21.266666666666666,234.1581785765141,-58.03239644582643,19.95226750033413,-10.82798739152555,-108.93160891481106,2.5756973085678605,1,Hymenoptera,0,1,0
20.116666666666667,-32.155172608511364,259.60271183720954,164.0840261663559,-151.6078738346028,-29.91627598584319,-71.89180050918245,1,Hymenoptera,0,1,0
21.8,-110.80488388867948,240.10340283265643,112.12368488367048,-150.24847825900017,-68.06159593125012,-95.66101141680846,1,Hymenoptera,0,1,0
21.116666666666667,-20.55880665822771,-14.612991301700784,-145.13607859842654,-100.54247598229298,-100.75923067287088,1.915584138408775,1,Hymenoptera,0,1,0
19.9,-44.389740089745935,-247.0551545026047,129.92223218880844,119.79020553386394,-125.75625916732756,35.51764818022121,0,Lepidoptera,0,0,1
21.666666666666668,-114.8587893858225,20.05516427151465,44.32152437390893,-73.98575411612629,-18.84940032032875,-162.20882568679886,1,Hymenoptera,0,1,0
21.783333333333335,-15.316040690521682,115.24673832718372,123.0940075254579,-70.59999430196663,48.08897294055639,-24.52855733214537,1,Hymenoptera,0,1,0
22.2,-83.99219060903637,-37.04911252474552,56.68360307240439,45.96939351834615,39.07257392418748,-118.71218795909616,0,Lepidoptera,0,0,1
21.383333333333333,74.58420586758089,-206.4966563804832,76.9661278738016,114.59144825892074,107.66551132182605,-57.267544489994606,1,Hymenoptera,0,1,0
22.566666666666666,-60.26792040444568,-174.03628268825491,81.9898105123399,214.86270336769743,-36.94819462972242,-32.422142215199514,0,Lepidoptera,0,0,1
20.4,100.06300616959685,279.66490193407685,-12.622322656386054,-40.42871214760316,-59.49197306804207,-169.1701486004682,2,Diptera,1,0,0
21.6,-12.271586717533689,-29.319542061749644,-102.08293899418253,-145.17513922248213,91.3004240899441,-11.882843667067837,1,Hymenoptera,0,1,0
17.633333333333333,-140.362155574253,-143.21071892912633,55.6027968049045,32.99110601959361,-151.11526706414858,126.9393920545266,0,Lepidoptera,0,0,1
21.9,-7.609945902845398,-98.2332628972484,14.566187237704751,-223.93101013366655,138.38848437017384,-143.27156657790056,1,Hymenoptera,0,1,0
19.083333333333332,-213.3017836845665,141.07361262498398,66.82601774934957,-87.04054786441264,-7.799692204997644,-155.53997449615892,2,Diptera,1,0,0
22.733333333333334,-46.91811059921888,22.057178067201665,-0.0143000728116904,22.968469824859262,86.13196307909934,57.62001999193889,0,Lepidoptera,0,0,1
18.516666666666666,151.77549646503672,-15.046471646136071,67.86497263967105,-44.03731648648876,-50.66556519551353,-153.37150415301593,0,Lepidoptera,0,0,1
23.483333333333334,76.70641954903726,175.06557098705176,-41.976062181866766,-113.03270060712016,-115.35780299823196,-41.18879530851753,2,Diptera,1,0,0
22.683333333333334,18.20519400481037,-193.3770054680667,-63.74129234201591,86.48385001084023,-28.844339574495727,-151.1078444374765,0,Lepidoptera,0,0,1
20.833333333333332,46.62147369094372,-140.78324123121212,144.96590940409214,117.07312405971706,158.65652893832083,-107.09799356650612,0,Lepidoptera,0,0,1
21.216666666666665,124.00678534150454,-102.9335520061565,-51.62130260807282,40.48947231301347,29.871148484844035,3.579422052062886,1,Hymenoptera,0,1,0
22.583333333333332,141.81474302636298,11.009233190506915,46.37586796970579,48.98090563592112,8.998775107726248,2.66135370731694,0,Lepidoptera,0,0,1
19.8,81.19238477100038,-110.18565450280352,173.29647607367193,277.59037852025097,-21.584722962122918,152.2665374721063,0,Lepidoptera,0,0,1
18.8,-62.4348334919286,85.99228568751798,10.668691541644304,-25.918883027372686,-141.78905040946694,201.10904670746436,0,Lepidoptera,0,0,1
11.75,-142.14834954387615,-322.34895078469475,-114.12580754698726,206.23985430316284,89.62831609791974,113.50475203716204,0,Lepidoptera,0,0,1
21.116666666666667,-7.258779975623875,-128.0724948817491,-74.86534033054451,103.74152370499272,-37.09444708977664,73.79377357621222,0,Lepidoptera,0,0,1
18.483333333333334,-219.35931262143043,-298.26324318716803,302.57442073252747,392.530547425226,-193.92836918724765,6.6009147675890185,0,Lepidoptera,0,0,1
23.033333333333335,-59.79959200840758,105.45470948577672,-38.991231098356565,54.61892862686896,-138.0650400368026,-89.28976748651364,2,Diptera,1,0,0
21.283333333333335,-70.73081113612615,213.16507337974716,154.85277762577306,-117.66073595418924,70.6532800159273,12.737098285831602,1,Hymenoptera,0,1,0
21.116666666666667,-31.975260986604336,-16.980831513985773,-132.41041157106378,-133.8980739329942,-73.74676484817707,51.75597536236756,1,Hymenoptera,0,1,0
4.8,-8.191389762976613,128.5634642427542,65.07875545786422,-127.98632201311004,-84.85709400678383,-56.035639828230345,1,Hymenoptera,0,1,0
22.533333333333335,15.354087573660388,292.6331681275332,-49.34525940372515,36.10801497830912,-14.598649251810675,4.090664516190185,2,Diptera,1,0,0
21.166666666666668,55.34594607855837,-11.517981211609118,-8.162171911313,-58.9304094593336,113.68602742989368,128.8353350023911,1,Hymenoptera,0,1,0
22.5,-211.95060823132445,-113.8488180573612,-8.762268019109609,10.559953956178536,85.61041926063763,-93.48100122747653,0,Lepidoptera,0,0,1
21.183333333333334,64.18206406281935,145.6149795894037,137.75520141572258,-87.4729819174267,-92.94038059008572,-52.75936077623559,1,Hymenoptera,0,1,0
19.95,158.87761692480885,36.13959009764866,14.411338026290055,156.57518901241616,-46.17774347857654,-47.79875059567872,0,Lepidoptera,0,0,1
21.766666666666666,-226.7847072568377,-98.2109917239482,-13.316932713563268,-11.170826115420308,8.970493357730582,31.42277193122065,0,Lepidoptera,0,0,1
22.183333333333334,116.30444086009616,-16.326163822268292,48.833303629308446,16.820401735844158,169.55789972608662,-154.01151527218232,0,Lepidoptera,0,0,1
18.116666666666667,44.87128044717817,303.03936879968694,95.07962893517984,-97.7552062472163,-21.60735936609478,157.88522788990525,0,Lepidoptera,0,0,1
23.616666666666667,-103.28415598667966,88.98742044852803,-14.683532634657135,-53.45716305025128,12.962918824245282,-57.09120170555807,2,Diptera,1,0,0
18.9,-162.2058035238121,-67.54613566544381,-38.6019192396146,-50.0013793137152,-2.1992907979176146,-73.97343729915082,0,Lepidoptera,0,0,1
21.2,136.01913063246192,-152.81510238102817,-15.124248605894683,22.722683534155763,140.39599055397355,-35.78845047052015,1,Hymenoptera,0,1,0
22.383333333333333,107.99199638193936,24.605396445574247,21.24561286853941,-21.018956572316505,16.033173190555114,164.65256217673323,0,Lepidoptera,0,0,1
21.533333333333335,-36.01736106992025,-209.6689734296108,115.2898354844096,4.714761874112505,-96.76955801757806,-80.18150048017446,1,Hymenoptera,0,1,0
21.533333333333335,-240.34131690341803,32.03718583911135,68.98364094057933,-25.450016679289167,-4.056925726863472,-54.22861510697572,1,Hymenoptera,0,1,0
18.016666666666666,-47.4390375916613,-85.5534095351327,-128.4167803846215,54.1952025475439,43.72701713887695,115.9169847379596,0,Lepidoptera,0,0,1
12.866666666666667,26.380605769837235,-43.22179340233176,34.135886757469166,-322.6387290599021,117.3554327084478,29.91659855760631,2,Diptera,1,0,0
21.216666666666665,-59.41191637372698,-106.83377493621022,32.29241839704992,15.451666725255542,95.4280089688605,-30.474323757820176,1,Hymenoptera,0,1,0
6.433333333333334,69.99378042144218,-88.04980133205197,-23.01252558120036,-141.4421136286642,98.07987965493548,-190.5058295527971,1,Hymenoptera,0,1,0
22.533333333333335,20.976622871127518,-66.4865891714874,124.4732619033118,156.303736379364,100.01753670907463,-41.02110344955695,0,Lepidoptera,0,0,1
11.933333333333334,111.81779658404704,-328.7009642017317,205.78752283818443,145.02152285352966,15.835527521702106,158.09386074448506,0,Lepidoptera,0,0,1
21.4,135.40317356171485,37.244641879561534,-191.31318855487277,-210.12627856893968,-82.73848678874178,127.91017599677102,1,Hymenoptera,0,1,0
21.85,-8.772448983443473,-81.02567180262452,163.29002035312473,61.88133827840348,-36.93760829453229,130.19636218338542,0,Lepidoptera,0,0,1
21.866666666666667,-23.52259207613387,27.169190576165303,-17.96372070110769,-19.80481162638882,86.17137584559825,-114.09165532467104,0,Lepidoptera,0,0,1
21.366666666666667,162.5386334195108,-83.51763275720717,-38.31511748957089,-121.43875957695218,-78.90692658711082,151.96874666738276,1,Hymenoptera,0,1,0
19.216666666666665,156.0338823174916,-273.8800334790944,-159.30089510829913,154.00928146298008,232.125811466985,-1.3124732382737865,0,Lepidoptera,0,0,1
22.083333333333332,-200.50005244092003,14.422874374166062,-31.47411901625542,-88.15128461704292,118.83527800205816,38.61763615234985,0,Lepidoptera,0,0,1
18.433333333333334,-51.44066320477152,52.18037188516245,-82.45245421746041,-98.55369488481102,174.9523863221073,-127.91544279545606,0,Lepidoptera,0,0,1
22.3,-108.57007174592768,-24.71860005263995,-182.82327141002165,-184.3966384838589,-74.3678815541125,-173.16190631707804,0,Lepidoptera,0,0,1
21.55,-110.21794314912783,313.66596023186366,190.16335614638763,-169.66739641013996,91.46090857995804,87.99912161955174,1,Hymenoptera,0,1,0
21.466666666666665,-123.59308149985912,-30.9469660981332,-59.58367536627952,71.39566551386532,205.16800846911872,-6.840050535744625,0,Lepidoptera,0,0,1
21.383333333333333,63.58010253587034,19.231986632072008,-154.1902040044677,-234.7629808584257,-15.370037596391434,-73.17386056892859,1,Hymenoptera,0,1,0
21.65,-65.0881192518563,-5.735321853935105,70.06843589904392,-12.668664408528308,117.63099081594616,-139.29755752991016,1,Hymenoptera,0,1,0
21.5,35.883405645387306,-225.7170951986522,142.00822677292732,4.752935403071279,27.68949009333486,1.2449679931229447,1,Hymenoptera,0,1,0
22.383333333333333,-68.26238048248975,-208.03724548673551,-139.58768597609497,170.9438777316189,-67.35781492326059,16.499696985689795,0,Lepidoptera,0,0,1
18.066666666666666,129.92163593290894,2.6043870959619686,135.6729212950483,195.8405036790597,-116.2036173830937,23.92520596497015,0,Lepidoptera,0,0,1
19.533333333333335,-149.47620725826525,-55.213419302945496,-73.99445814332735,58.82412007364511,-41.38444900865325,-117.30195151905971,0,Lepidoptera,0,0,1
21.0,-71.24212343458915,-57.28380310449532,-116.83605749634135,2.3564933757075024,-81.23779933155546,183.9236490312053,1,Hymenoptera,0,1,0
22.6,-165.89280183491832,-41.64732815489573,43.41882489540316,74.0995786616769,-196.70949290416613,71.32790977464045,0,Lepidoptera,0,0,1
18.183333333333334,-57.04334015710981,-136.7456012021887,47.752912698057656,200.22184300091655,203.8362877475529,31.944769882023667,0,Lepidoptera,0,0,1
21.45,47.29569964411831,-48.276487994556994,-36.19805311794016,-67.50745432382439,-91.98293522827451,-19.056685526228907,0,Lepidoptera,0,0,1
21.583333333333332,145.85002426570483,-29.165378083412357,-95.99865241562124,-180.8687087214448,-77.16134908165586,-13.987998712202035,1,Hymenoptera,0,1,0
21.033333333333335,96.7387189050977,-225.26553125384643,163.44250361998905,207.74316681179047,-158.3690856524245,39.990821307100624,0,Lepidoptera,0,0,1
21.483333333333334,-146.51440938499468,50.29146736801802,-37.9841121343821,3.734444349449295,40.56722341081547,32.46633050715529,0,Lepidoptera,0,0,1
21.95,117.00326719556324,-139.31633915320515,44.40507713787514,-99.34498045355576,-70.32985163203514,130.67705842863666,1,Hymenoptera,0,1,0
21.316666666666666,-66.43399699812944,-130.90700767919367,33.508388306171646,56.4285916248322,-65.7697929901354,36.68787853373839,1,Hymenoptera,0,1,0
21.35,143.78201480034883,136.02096314020855,7.448115443258796,-136.6186682937579,-69.74217648310791,-107.7626301589086,1,Hymenoptera,0,1,0
21.783333333333335,264.42708835071863,-175.3255015155704,317.1042007070536,230.613007698488,-151.72215668989983,177.96396498686434,0,Lepidoptera,0,0,1
18.683333333333334,90.78310341559012,-167.6121667604446,-139.38619268182896,99.2875931586825,-137.18987662427065,-71.1052126272735,0,Lepidoptera,0,0,1
20.45,-129.4161045198546,6.671377061436834,61.4985190946026,122.66198219285457,-86.26760182781916,110.40468762364856,0,Lepidoptera,0,0,1
21.166666666666668,-4.639601078867627,-20.010253617120767,24.650106167531007,-21.896514162941006,-113.57324457372462,165.6219266850525,1,Hymenoptera,0,1,0
21.666666666666668,-20.859336150884676,-101.06671680948148,41.5784967572292,30.55578137607362,-58.048690040488495,23.088005149297565,1,Hymenoptera,0,1,0
21.233333333333334,-92.21618165196348,1.1511091040568688,-50.87647201453001,-86.81008423546504,-68.00997870411636,112.63471989362876,1,Hymenoptera,0,1,0
18.716666666666665,-7.01520175694277,79.87099776474484,-26.865666010387468,32.27023293401264,-3.409145239585435,36.80729569730933,0,Lepidoptera,0,0,1
21.6,32.15407047474829,30.49043260149073,33.236171912509164,-63.88507710204567,232.43364402040973,-145.79760792725594,1,Hymenoptera,0,1,0
20.616666666666667,200.363928052926,-31.522125119486542,128.33850074754704,124.0064050554158,57.65263594016492,-272.3118140174336,0,Lepidoptera,0,0,1
21.3,-191.553496546229,-72.40394522187883,-58.98396857454368,-62.01270301049438,-29.00072968108116,17.019661630147297,1,Hymenoptera,0,1,0
4.05,-84.63719226443779,-62.26786318597837,113.08041557891646,135.28331263411891,-22.961753454617657,120.14161440163431,0,Lepidoptera,0,0,1
21.4,231.55600385074445,-161.66406351425434,15.643790427159953,123.58889461509486,-32.95667739404886,-52.3471039151895,1,Hymenoptera,0,1,0
22.133333333333333,178.9542366516131,-210.75854397600128,-3.500455901932076,87.6997046144337,25.361735247589237,-6.882270086018673,0,Lepidoptera,0,0,1
23.866666666666667,-48.76263927556894,30.27328761797911,124.73609250063691,-94.25222972683878,-50.86269460800092,171.0328922787887,2,Diptera,1,0,0
18.816666666666666,-71.47868736393754,-50.9703144404281,-128.4076265800822,14.452976248990456,-100.85908144008836,30.628258275826205,0,Lepidoptera,0,0,1
21.666666666666668,-52.98269038840547,-155.08597169510358,110.73677619126778,175.13109458214038,-102.32361636729512,70.71770502772736,0,Lepidoptera,0,0,1
21.033333333333335,146.21476019745384,50.57463121223428,-46.02940323541749,-83.42064618820568,-86.65016542298406,61.389039597201325,2,Diptera,1,0,0
21.733333333333334,-73.01748006971961,-184.3598269081997,258.4883283307259,204.98527701181484,139.67509898838998,40.85930884352311,0,Lepidoptera,0,0,1
23.566666666666666,-74.45490680931341,176.31295888744836,-177.77366887341654,104.94817118235136,103.6280055801191,37.09856813174749,2,Diptera,1,0,0
22.0,-57.440893688383966,96.08146556988196,-10.554917567984193,-28.96062964349393,25.3769341815486,5.822798196806563,0,Lepidoptera,0,0,1
20.416666666666668,-132.26779724081013,-70.7930583500359,-56.12054028668743,-117.79044032970016,6.019491736422617,77.9627153175533,0,Lepidoptera,0,0,1
21.283333333333335,47.23133919615648,-204.6348796110916,119.94290405487985,-17.618666910522506,-40.7717527589416,-191.7984132874748,1,Hymenoptera,0,1,0
20.216666666666665,-115.28223828491974,73.93194144657275,-6.531262443250007,-15.385582893839487,188.62073216815264,-138.37850593096476,0,Lepidoptera,0,0,1
2.7666666666666666,-35.37741309768742,-109.07362452481244,-152.57387369455557,58.64712238987684,3.0386440282447835,67.8507284799322,0,Lepidoptera,0,0,1
13.116666666666667,23.440166177162524,9.975562672504967,-139.58660524697626,-230.60024404043648,-71.63509496144722,-122.59175742491456,1,Hymenoptera,0,1,0
18.033333333333335,92.37652910814508,-5.452475494701304,14.31751912084932,-27.816901720883838,-46.67256294459095,-61.96955219070925,0,Lepidoptera,0,0,1
21.716666666666665,199.75389988638128,-10.371397948908234,139.1418721192982,216.76655369851716,87.44921761394814,140.56985653457903,0,Lepidoptera,0,0,1
21.166666666666668,114.21976955943848,29.123304558776116,83.68470809059207,-39.0934750630362,108.98686609663504,27.07929631005581,1,Hymenoptera,0,1,0
21.1,13.440269018917354,85.68685398540774,101.26721056593526,-55.24171210978426,-47.66060610909902,-3.315169944191891,1,Hymenoptera,0,1,0
18.0,88.1653330759969,-15.14588594747015,5.522942238984752,106.62253961149533,26.653252773025983,-251.12626512932823,0,Lepidoptera,0,0,1
21.966666666666665,-24.07677428122742,69.51770281586124,60.28693009369716,-88.71876228581154,28.973084149046564,30.68181224731548,1,Hymenoptera,0,1,0
21.05,-37.22714976047169,-61.835179557297295,20.01489769936701,-4.025159158064795,196.58380702201956,77.20961341277277,1,Hymenoptera,0,1,0
20.883333333333333,87.05833238345379,-290.8434757560058,-114.71110937127489,214.7624315075633,-102.80893094818522,85.66011795754825,0,Lepidoptera,0,0,1
21.083333333333332,-28.213246639935434,50.97031642969674,113.81540356787843,-37.06754341912605,-23.475548048786425,112.65981078818812,1,Hymenoptera,0,1,0
21.816666666666666,53.77424349138465,-43.318423339468495,-122.65623077617886,-32.7202569425505,-219.71151304416816,-57.960983801268405,1,Hymenoptera,0,1,0
18.933333333333334,-95.55119534551602,145.3134832353211,-0.5413086797751432,-115.53459972704584,155.4966127872117,7.563950402596961,0,Lepidoptera,0,0,1
21.75,36.84680362460408,-84.76862094146031,-78.0576003777458,29.68118935922629,-50.69617814402728,-106.56891754547064,1,Hymenoptera,0,1,0
22.366666666666667,12.430089073878433,-189.60073157542584,-112.98900893019994,104.64782318017303,-96.23085337016867,82.36116311024576,0,Lepidoptera,0,0,1
22.183333333333334,-6.181981855239737,-113.6405893562976,-137.10775591759523,127.63690609102632,-81.01004170396185,-236.6896439890572,0,Lepidoptera,0,0,1
21.55,17.69251072461028,212.22492014304876,30.90113360635716,-160.3813295484715,-79.99838175701764,91.25356755359368,2,Diptera,1,0,0
18.916666666666668,24.93891085482456,5.359726505585094,-53.76684537767936,-37.17939490213868,-44.49121066329905,71.88138640449623,0,Lepidoptera,0,0,1
19.416666666666668,-68.82405527051736,125.11259237081822,-113.5844302990484,14.564189421066898,-69.09980142715696,103.11505203921708,2,Diptera,1,0,0
21.9,19.50865875547838,-137.1611138306077,33.53281132489086,-71.79937790005395,-158.91771127447498,42.71988106812513,1,Hymenoptera,0,1,0
21.266666666666666,51.60423764411494,69.85978494048035,-261.0387244326551,-141.11109588142887,110.50773567648994,61.67844975294853,1,Hymenoptera,0,1,0
20.333333333333332,73.33432304985328,-25.10560162236996,-109.63156224088225,-7.363716133219034,-92.8373738438357,115.43401726651908,0,Lepidoptera,0,0,1
